fdc_id,data_type,description,food_category_id,publication_date,total_sugar
174406,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
172581,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,
174408,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,
174895,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,0
174896,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,0
172654,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,0
172655,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,0
174404,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,
174403,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
172577,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,
172576,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,
172587,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",5,4/1/2019,
172586,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
174413,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, cooked, broiled",5,4/1/2019,
172588,sr_legacy_food,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,
172663,sr_legacy_food,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,0
174890,sr_legacy_food,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,0
172662,sr_legacy_food,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted",5,4/1/2019,0
174889,sr_legacy_food,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, roasted",5,4/1/2019,0
174415,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",5,4/1/2019,0
172589,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",5,4/1/2019,0
174898,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, grilled",5,4/1/2019,0
172661,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, grilled",5,4/1/2019,0
174414,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,0
174416,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,0
172656,sr_legacy_food,"Lamb, Australian, imported, fresh, seam fat, cooked",5,4/1/2019,0
172657,sr_legacy_food,"Lamb, Australian, imported, fresh, seam fat, raw",5,4/1/2019,0
172573,sr_legacy_food,"Lamb, Australian, imported, fresh, separable fat, cooked",5,4/1/2019,
172572,sr_legacy_food,"Lamb, Australian, imported, fresh, separable fat, raw",5,4/1/2019,
172597,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8"" fat, cooked, broiled",5,4/1/2019,
174418,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",5,4/1/2019,
174417,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
174420,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only,   trimmed to 1/8"" fat, cooked, braised",5,4/1/2019,
174419,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,
172595,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",5,4/1/2019,
172594,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
172596,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,
172591,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked",5,4/1/2019,
172590,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
172592,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8"" fat, raw",5,4/1/2019,
172593,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked",5,4/1/2019,
174897,sr_legacy_food,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,0
172660,sr_legacy_food,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,0
174888,sr_legacy_food,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,0
172652,sr_legacy_food,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, raw",5,4/1/2019,0
174310,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, cooked",5,4/1/2019,0
174309,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172480,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",5,4/1/2019,0
172479,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172546,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",5,4/1/2019,
172545,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
174308,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, cooked",5,4/1/2019,
174307,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172509,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",5,4/1/2019,0
172510,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",5,4/1/2019,
172508,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",5,4/1/2019,
172482,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",5,4/1/2019,0
172481,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172547,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
174371,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",5,4/1/2019,
172484,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",5,4/1/2019,
172483,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172544,sr_legacy_food,"Lamb, ground, cooked, broiled",5,4/1/2019,0
174370,sr_legacy_food,"Lamb, ground, raw",5,4/1/2019,0
172485,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
174315,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172548,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
174374,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
172487,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
172486,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174316,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
172488,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172550,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
172549,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
174318,sr_legacy_food,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
174317,sr_legacy_food,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174312,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,0
174311,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174373,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
174372,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
174314,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,0
174313,sr_legacy_food,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172489,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,0
172490,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,0
174319,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174375,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",5,4/1/2019,
174376,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
172551,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
172492,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,0
174320,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
172491,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174437,sr_legacy_food,"Lamb, New Zealand, imported, brains, raw",5,4/1/2019,0
172610,sr_legacy_food,"Lamb, New Zealand, imported, breast, separable lean only, cooked, braised",5,4/1/2019,0
172611,sr_legacy_food,"Lamb, New Zealand, imported, breast, separable lean only, raw",5,4/1/2019,0
172612,sr_legacy_food,"Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted",5,4/1/2019,0
174438,sr_legacy_food,"Lamb, New Zealand, imported, chump, boneless, separable lean only, raw",5,4/1/2019,0
172630,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised",5,4/1/2019,0
172631,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw",5,4/1/2019,0
174440,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised",5,4/1/2019,0
174441,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean only, raw",5,4/1/2019,0
172514,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised",5,4/1/2019,0
172513,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, raw",5,4/1/2019,0
174341,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised",5,4/1/2019,0
174340,sr_legacy_food,"Lamb, New Zealand, imported, fore-shank, separable lean only, raw",5,4/1/2019,0
172512,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",5,4/1/2019,
172511,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw",5,4/1/2019,
174337,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked",5,4/1/2019,
174336,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, raw",5,4/1/2019,
174385,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",5,4/1/2019,
174384,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
174339,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, cooked",5,4/1/2019,
174338,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, raw",5,4/1/2019,
174387,sr_legacy_food,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",5,4/1/2019,
174386,sr_legacy_food,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
174343,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted",5,4/1/2019,
172561,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,
172560,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
172516,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",5,4/1/2019,
175259,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, cooked, broiled",5,4/1/2019,0
172563,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",5,4/1/2019,
172562,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
173811,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean only, cooked, broiled",5,4/1/2019,
174389,sr_legacy_food,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",5,4/1/2019,
174388,sr_legacy_food,"Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
175263,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",5,4/1/2019,
174391,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",5,4/1/2019,
174390,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",5,4/1/2019,
173814,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean only, cooked, braised",5,4/1/2019,
172616,sr_legacy_food,"Lamb, New Zealand, imported, ground lamb, cooked, braised",5,4/1/2019,0
172617,sr_legacy_food,"Lamb, New Zealand, imported, ground lamb, raw",5,4/1/2019,0
174443,sr_legacy_food,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",5,4/1/2019,0
174444,sr_legacy_food,"Lamb, New Zealand, imported, heart, raw",5,4/1/2019,0
172632,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",5,4/1/2019,0
172633,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",5,4/1/2019,0
174453,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised",5,4/1/2019,0
174454,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",5,4/1/2019,0
172609,sr_legacy_food,"Lamb, New Zealand, imported, Intermuscular fat, cooked",5,4/1/2019,0
174434,sr_legacy_food,"Lamb, New Zealand, imported, Intermuscular fat, raw",5,4/1/2019,0
174442,sr_legacy_food,"Lamb, New Zealand, imported, kidney, raw",5,4/1/2019,0
174342,sr_legacy_food,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",5,4/1/2019,0
172515,sr_legacy_food,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw",5,4/1/2019,0
172615,sr_legacy_food,"Lamb, New Zealand, imported, liver, raw",5,4/1/2019,0
172517,sr_legacy_food,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw",5,4/1/2019,0
173810,sr_legacy_food,"Lamb, New Zealand, imported, loin chop, separable lean only, raw",5,4/1/2019,0
174462,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",5,4/1/2019,0
174463,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw",5,4/1/2019,0
172624,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",5,4/1/2019,0
172625,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean only, raw",5,4/1/2019,0
172634,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",5,4/1/2019,0
172635,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",5,4/1/2019,0
174451,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted",5,4/1/2019,0
174452,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean only, raw",5,4/1/2019,0
172636,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",5,4/1/2019,0
172637,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",5,4/1/2019,0
172626,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",5,4/1/2019,0
174455,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean only, raw",5,4/1/2019,0
172638,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",5,4/1/2019,0
174464,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw",5,4/1/2019,0
172627,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",5,4/1/2019,0
172628,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw",5,4/1/2019,0
172640,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",5,4/1/2019,0
172641,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw",5,4/1/2019,0
172629,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",5,4/1/2019,0
174456,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, raw",5,4/1/2019,0
173813,sr_legacy_food,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, cooked, fast roasted",5,4/1/2019,0
173812,sr_legacy_food,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, raw",5,4/1/2019,0
175261,sr_legacy_food,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, cooked, fast roasted",5,4/1/2019,0
175260,sr_legacy_food,"Lamb, New Zealand, imported, rack - partly frenched, separable lean only, raw",5,4/1/2019,0
174874,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised",5,4/1/2019,0
174875,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, raw",5,4/1/2019,0
174449,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised",5,4/1/2019,0
174450,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw",5,4/1/2019,0
174876,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",5,4/1/2019,0
175262,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, raw",5,4/1/2019,0
174458,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",5,4/1/2019,0
175264,sr_legacy_food,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, raw",5,4/1/2019,0
172613,sr_legacy_food,"Lamb, New Zealand, imported, subcutaneous fat, cooked",5,4/1/2019,0
174435,sr_legacy_food,"Lamb, New Zealand, imported, subcutaneous fat, raw",5,4/1/2019,0
174445,sr_legacy_food,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",5,4/1/2019,0
174446,sr_legacy_food,"Lamb, New Zealand, imported, sweetbread, raw",5,4/1/2019,0
174878,sr_legacy_food,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw",5,4/1/2019,0
172623,sr_legacy_food,"Lamb, New Zealand, imported, tenderloin, separable lean only, raw",5,4/1/2019,0
172619,sr_legacy_food,"Lamb, New Zealand, imported, testes, raw",5,4/1/2019,0
172620,sr_legacy_food,"Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",5,4/1/2019,0
172621,sr_legacy_food,"Lamb, New Zealand, imported, tongue - swiss cut, raw",5,4/1/2019,0
172642,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",5,4/1/2019,0
174877,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, raw",5,4/1/2019,
174447,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted",5,4/1/2019,0
174448,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw",5,4/1/2019,0
174322,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,0
174323,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
174321,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174378,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",5,4/1/2019,
172552,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
174377,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
172494,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,0
172495,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
172493,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172501,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",5,4/1/2019,
174328,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,
174329,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
172500,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
174381,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",5,4/1/2019,
174380,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
174383,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted",5,4/1/2019,
174382,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",5,4/1/2019,
174331,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",5,4/1/2019,
172502,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,
172503,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
174330,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
172505,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",5,4/1/2019,
174332,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,0
174333,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",5,4/1/2019,
172504,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",5,4/1/2019,
