Food code,Main food description,food_id,
24127200,"Chicken breast, fried, coated, skin / coating eaten, from raw",5,
24127201,"Chicken breast, fried, coated, skin / coating not eaten, from raw",5,
24127202,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw",5,
24127210,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked",5,
24127211,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked",5,
24127220,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant",5,
24127221,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant",5,
24127500,"Chicken breast, baked, coated, skin / coating eaten",5,
24127501,"Chicken breast, baked, coated, skin / coating not eaten",5,
24130210,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten",5,
24130220,"Chicken leg, drumstick and thigh, NS as to cooking method, skin not eaten",5,
24132230,"Chicken leg, drumstick and thigh, baked or broiled, skin eaten",5,
24132231,"Chicken leg, drumstick and thigh, baked or broiled, skin not eaten",5,
24132240,"Chicken leg, drumstick and thigh, rotisserie, skin eaten",5,
24132241,"Chicken leg, drumstick and thigh, rotisserie, skin not eaten",5,
24133210,"Chicken leg, drumstick and thigh, stewed, skin eaten",5,
24133220,"Chicken leg, drumstick and thigh, stewed, skin not eaten",5,
24134100,"Chicken leg, drumstick and thigh, grilled without sauce, skin eaten",5,
24134101,"Chicken leg, drumstick and thigh, grilled without sauce, skin not eaten",5,
24134150,"Chicken leg, drumstick and thigh, grilled with sauce, skin eaten",5,
24134151,"Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten",5,
24134300,"Chicken leg, drumstick and thigh, sauteed, skin eaten",5,
24134301,"Chicken leg, drumstick and thigh, sauteed, skin not eaten",5,
24137300,"Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten",5,
24137301,"Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten",5,
24137310,"Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten",5,
24137311,"Chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten",5,
24140210,"Chicken drumstick, NS as to cooking method, skin eaten",5,
24140220,"Chicken drumstick, NS as to cooking method, skin not eaten",5,
24142300,"Chicken drumstick, baked, broiled, or roasted, skin eaten, from raw",5,
24142301,"Chicken drumstick, baked, broiled, or roasted, skin not eaten, from raw",5,
24142310,"Chicken drumstick, baked or broiled, skin eaten, from pre-cooked",5,
24142311,"Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked",5,
24142320,"Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant",5,
24142321,"Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant",5,
24142400,"Chicken drumstick, rotisserie, skin eaten",5,
24142401,"Chicken drumstick, rotisserie, skin not eaten",5,
24142500,"Chicken drumstick, grilled without sauce, skin eaten",5,
24142501,"Chicken drumstick, grilled without sauce, skin not eaten",5,
24142510,"Chicken drumstick, grilled with sauce, skin eaten",5,
24142511,"Chicken drumstick, grilled with sauce, skin not eaten",5,
24143210,"Chicken drumstick, stewed, skin eaten",5,
24143220,"Chicken drumstick, stewed, skin not eaten",5,
24144300,"Chicken drumstick, sauteed, skin eaten",5,
24144301,"Chicken drumstick, sauteed, skin not eaten",5,
24147300,"Chicken drumstick, fried, coated, skin / coating eaten, from raw",5,
24147301,"Chicken drumstick, fried, coated, skin / coating not eaten, from raw",5,
24147302,"Chicken drumstick, fried, coated, prepared skinless, coating eaten, from raw",5,
24147310,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked",5,
24147311,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked",5,
24147320,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant",5,
24147321,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant",5,
24147400,"Chicken drumstick, baked, coated, skin / coating eaten",5,
24147401,"Chicken drumstick, baked, coated, skin / coating not eaten",5,
24150210,"Chicken thigh, NS as to cooking method, skin eaten",5,
24150220,"Chicken thigh, NS as to cooking method, skin not eaten",5,
24152230,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw",5,
24152231,"Chicken thigh, baked, broiled, or roasted, skin not eaten, from raw",5,
24152240,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked",5,
24152241,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked",5,
24152250,"Chicken thigh, baked or broiled, skin eaten, from fast food / restaurant",5,
24152251,"Chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant",5,
24152300,"Chicken thigh, rotisserie, skin eaten",5,
24152301,"Chicken thigh, rotisserie, skin not eaten",5,
24153210,"Chicken thigh, stewed, skin eaten",5,
24153220,"Chicken thigh, stewed, skin not eaten",5,
24154010,"Chicken thigh, grilled without sauce, skin eaten",5,
24154011,"Chicken thigh, grilled without sauce, skin not eaten",5,
24154020,"Chicken thigh, grilled with sauce, skin eaten",5,
24154021,"Chicken thigh, grilled with sauce, skin not eaten",5,
24154300,"Chicken thigh, sauteed, skin eaten",5,
24154301,"Chicken thigh, sauteed, skin not eaten",5,
24157300,"Chicken thigh, fried, coated, skin / coating eaten, from raw",5,
24157301,"Chicken thigh, fried, coated, skin / coating not eaten, from raw",5,
24157302,"Chicken thigh, fried, coated, prepared skinless, coating eaten, from raw",5,
24157310,"Chicken thigh, fried, coated, skin / coating eaten, from pre-cooked",5,
24157311,"Chicken thigh, fried, coated, skin / coating not eaten, from pre-cooked",5,
24157320,"Chicken thigh, fried, coated, skin / coating eaten, from fast food",5,
24157321,"Chicken thigh, fried, coated, skin / coating not eaten, from fast food",5,
24157330,"Chicken thigh, fried, coated, skin / coating eaten, from restaurant",5,
24157331,"Chicken thigh, fried, coated, skin / coating not eaten, from restaurant",5,
24157400,"Chicken thigh, baked, coated, skin / coating eaten",5,
24157401,"Chicken thigh, baked, coated, skin / coating not eaten",5,
24160110,"Chicken wing, NS as to cooking method",5,
24162130,"Chicken wing, baked, broiled, or roasted, from raw",5,
24162140,"Chicken wing, baked or broiled, from pre-cooked",5,
24162150,"Chicken wing, baked or broiled, from fast food / restaurant",5,
24162200,"Chicken wing, rotisserie",5,
24163110,"Chicken wing, stewed",5,
24164000,"Chicken wing, grilled without sauce",5,
24164010,"Chicken wing, grilled with sauce",5,
24164200,"Chicken wing, sauteed",5,
24167200,"Chicken wing, fried, coated, from raw",5,
24167210,"Chicken wing, fried, coated, from pre-cooked",5,
24167220,"Chicken wing, fried, coated, from fast food",5,
24167230,"Chicken wing, fried, coated, from restaurant",5,
24167300,"Chicken wing, baked, coated",5,
24168000,"Chicken ""wings"" with hot sauce, from fast food / restaurant",5,
24168001,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant",5,
24168002,"Chicken ""wings"", plain, from fast food / restaurant",5,
24168010,"Chicken ""wings"" with hot sauce, from precooked",5,
24168011,"Chicken ""wings"" with other sauces or seasoning, from precooked",5,
24168012,"Chicken ""wings"", plain, from precooked",5,
24168020,"Chicken ""wings"" with hot sauce, from other sources",5,
24168021,"Chicken ""wings"" with other sauces or seasoning, from other sources",5,
24168022,"Chicken ""wings"", plain, from other sources",5,
24168030,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant",5,
24168031,"Chicken ""wings"", boneless, with hot sauce, from other sources",5,
24170200,"Chicken, back",5,
24180200,"Chicken, neck or ribs",5,
24198340,"Chicken, tail",5,
24198440,Chicken skin,5,
24198500,Chicken feet,5,
24198570,"Chicken, canned, meat only",5,
24198670,"Chicken, chicken roll, roasted",5,
24198720,"Chicken, ground",5,
24198840,"Fried chicken chunks, Puerto Rican style",5,
24198671,"Chicken patty, breaded",5,
24198677,"Chicken fillet, breaded",5,
24198683,"Chicken fillet, grilled",5,
24198729,"Chicken nuggets, NFS",5,
24198731,"Chicken nuggets, from fast food",5,
24198732,"Chicken nuggets, from restaurant",5,
24198735,"Chicken nuggets, from school lunch",5,
24198736,"Chicken nuggets, from frozen",5,
24198737,"Chicken nuggets, from other sources",5,
24198739,"Chicken tenders or strips, NFS",5,
24198741,"Chicken tenders or strips, breaded, from fast food",5,
24198742,"Chicken tenders or strips, breaded, from restaurant",5,
24198745,"Chicken tenders or strips, breaded, from school lunch",5,
24198746,"Chicken tenders or strips, breaded, from frozen",5,
24198747,"Chicken tenders or strips, breaded, from other sources",5,
23350100,"Ostrich, cooked",5,
24201000,"Turkey, NFS",5,
24201020,"Turkey, light meat, skin not eaten",5,
24201030,"Turkey, light meat, skin eaten",5,
24201060,"Turkey, light meat, breaded, baked or fried, skin not eaten",5,
24201070,"Turkey, light meat, breaded, baked or fried, skin eaten",5,
24201120,"Turkey, light meat, roasted, skin not eaten",5,
24201130,"Turkey, light meat, roasted, skin eaten",5,
24201220,"Turkey, dark meat, roasted, skin not eaten",5,
24201230,"Turkey, dark meat, roasted, skin eaten",5,
24201320,"Turkey, light and dark meat, roasted, skin not eaten",5,
24201330,"Turkey, light and dark meat, roasted, skin eaten",5,
24201360,"Turkey, light or dark meat, fried, coated, skin not eaten",5,
24201370,"Turkey, light or dark meat, fried, coated, skin eaten",5,
24201410,"Turkey, light or dark meat, stewed, skin not eaten",5,
24201420,"Turkey light or dark meat, stewed, skin eaten",5,
24201510,"Turkey, light or dark meat, smoked, skin eaten",5,
24201520,"Turkey, light or dark meat, smoked, skin not eaten",5,
24202010,"Turkey, drumstick, cooked, skin not eaten",5,
24202020,"Turkey, drumstick, cooked, skin eaten",5,
24202060,"Turkey, drumstick, roasted, skin not eaten",5,
24202070,"Turkey, drumstick, roasted, skin eaten",5,
24202120,"Turkey, drumstick, smoked, skin eaten",5,
24202460,"Turkey, thigh, cooked, skin eaten",5,
24202500,"Turkey, thigh, cooked, skin not eaten",5,
24202600,"Turkey, neck",5,
24203010,"Turkey, wing, cooked, skin not eaten",5,
24203020,"Turkey, wing, cooked, skin eaten",5,
24203120,"Turkey, wing, smoked, skin eaten",5,
24205000,"Turkey, tail",5,
24205100,"Turkey, back",5,
24206000,"Turkey, canned",5,
24207000,"Turkey, ground",5,
24208000,"Turkey, nuggets",5,
24300110,"Duck, cooked, skin eaten",5,
24300120,"Duck, cooked, skin not eaten",5,
24301010,"Duck, roasted, skin eaten",5,
24301020,"Duck, roasted, skin not eaten",5,
24302010,"Duck, pressed, Chinese",5,
24311010,"Goose, wild, roasted",5,
24400010,"Cornish game hen, cooked, skin eaten",5,
24400020,"Cornish game hen, cooked, skin not eaten",5,
24401010,"Cornish game hen, roasted, skin eaten",5,
24401020,"Cornish game hen, roasted, skin not eaten",5,
24402100,"Dove, cooked, NS as to cooking method",5,
24402110,"Dove, fried",5,
24403100,"Quail, cooked",5,
24404100,"Pheasant, cooked",5,
26100100,"Fish, NS as to type, raw",5,
26100110,"Fish, NS as to type, cooked, NS as to cooking method",5,
26100120,"Fish, NS as to type, baked or broiled, made with oil",5,
26100121,"Fish, NS as to type, baked or broiled, made with butter",5,
26100122,"Fish, NS as to type, baked or broiled, made with margarine",5,
26100123,"Fish, NS as to type, baked or broiled, no added fat",5,
26100124,"Fish, NS as to type, baked or broiled, made with cooking spray",5,
26100130,"Fish, NS as to type, coated, baked or broiled, made with oil",5,
26100131,"Fish, NS as to type, coated, baked or broiled, made with butter",5,
26100132,"Fish, NS as to type, coated, baked or broiled, made with margarine",5,
26100133,"Fish, NS as to type, coated, baked or broiled, no added fat",5,
26100134,"Fish, NS as to type, coated, baked or broiled, made with cooking spray",5,
26100140,"Fish, NS as to type, coated, fried, made with oil",5,
26100141,"Fish, NS as to type, coated, fried, made with butter",5,
26100142,"Fish, NS as to type, coated, fried, made with margarine",5,
26100143,"Fish, NS as to type, coated, fried, no added fat",5,
26100144,"Fish, NS as to type, coated, fried, made with cooking spray",5,
26100160,"Fish, NS as to type, steamed",5,
26100170,"Fish, NS as to type, dried",5,
26100180,"Fish, NS as to type, canned",5,
26100190,"Fish, NS as to type, smoked",5,
26100200,"Fish, NS as to type, from fast food",5,
26100260,"Fish stick, patty or nugget from fast food",5,
26100270,"Fish stick, patty or nugget from restaurant, home, or other place",5,
26101110,"Anchovy, cooked, NS as to cooking method",5,
26101180,"Anchovy, canned",5,
26103110,"Barracuda, cooked, NS as to cooking method",5,
26103120,"Barracuda, baked or broiled, fat added",5,
26103121,"Barracuda, baked or broiled, no added fat",5,
26103130,"Barracuda, coated, baked or broiled, fat added",5,
26103131,"Barracuda, coated, baked or broiled, no added fat",5,
26103140,"Barracuda, coated, fried",5,
26103160,"Barracuda, steamed or poached",5,
26105110,"Carp, cooked, NS as to cooking method",5,
26105120,"Carp, baked or broiled, fat added",5,
26105121,"Carp, baked or broiled, no added fat",5,
26105130,"Carp, coated, baked or broiled, fat added",5,
26105131,"Carp, coated, baked or broiled, no added fat",5,
26105140,"Carp, coated, fried",5,
26105160,"Carp, steamed or poached",5,
26105190,"Carp, smoked",5,
26107110,"Catfish, cooked, NS as to cooking method",5,
26107120,"Catfish, baked or broiled, made with oil",5,
26107121,"Catfish, baked or broiled, made with butter",5,
26107122,"Catfish, baked or broiled, made with margarine",5,
26107123,"Catfish, baked or broiled, no added fat",5,
26107124,"Catfish, baked or broiled, made with cooking spray",5,
26107130,"Catfish, coated, baked or broiled, made with oil",5,
26107131,"Catfish, coated, baked or broiled, made with butter",5,
26107132,"Catfish, coated, baked or broiled, made with margarine",5,
26107133,"Catfish, coated, baked or broiled, no added fat",5,
26107134,"Catfish, coated, baked or broiled, made with cooking spray",5,
26107140,"Catfish, coated, fried, made with oil",5,
26107141,"Catfish, coated, fried, made with butter",5,
26107142,"Catfish, coated, fried, made with margarine",5,
26107143,"Catfish, coated, fried, no added fat",5,
26107144,"Catfish, coated, fried, made with cooking spray",5,
26107160,"Catfish, steamed or poached",5,
26109110,"Cod, cooked, NS as to cooking method",5,
26109120,"Cod, baked or broiled, made with oil",5,
26109121,"Cod, baked or broiled, made with butter",5,
26109122,"Cod, baked or broiled, made with margarine",5,
26109123,"Cod, baked or broiled, no added fat",5,
26109124,"Cod, baked or broiled, made with cooking spray",5,
26109130,"Cod, coated, baked or broiled, made with oil",5,
26109131,"Cod, coated, baked or broiled, made with butter",5,
26109132,"Cod, coated, baked or broiled, made with margarine",5,
26109133,"Cod, coated, baked or broiled, no added fat",5,
26109134,"Cod, coated, baked or broiled, made with cooking spray",5,
26109140,"Cod, coated, fried, made with oil",5,
26109141,"Cod, coated, fried, made with butter",5,
26109142,"Cod, coated, fried, made with margarine",5,
26109143,"Cod, coated, fried, no added fat",5,
26109144,"Cod, coated, fried, made with cooking spray",5,
26109160,"Cod, steamed or poached",5,
26109170,"Cod, dried, salted",5,
26109180,"Cod, dried, salted, salt removed in water",5,
26109190,"Cod, smoked",5,
26111110,"Croaker, cooked, NS as to cooking method",5,
26111120,"Croaker, baked or broiled, fat added",5,
26111121,"Croaker, baked or broiled, no added fat",5,
26111130,"Croaker, coated, baked or broiled, fat added",5,
26111131,"Croaker, coated, baked or broiled, no added fat",5,
26111140,"Croaker, coated, fried",5,
26111160,"Croaker, steamed or poached",5,
26113110,"Eel, cooked, NS as to cooking method",5,
26113160,"Eel, steamed or poached",5,
26113190,"Eel, smoked",5,
26115000,"Flounder, raw",5,
26115110,"Flounder, cooked, NS as to cooking method",5,
26115120,"Flounder, baked or broiled, made with oil",5,
26115121,"Flounder, baked or broiled, made with butter",5,
26115122,"Flounder, baked or broiled, made with margarine",5,
26115123,"Flounder, baked or broiled, no added fat",5,
26115124,"Flounder, baked or broiled, made with cooking spray",5,
26115130,"Flounder, coated, baked or broiled, made with oil",5,
26115131,"Flounder, coated, baked or broiled, made with butter",5,
26115132,"Flounder, coated, baked or broiled, made with margarine",5,
26115133,"Flounder, coated, baked or broiled, no added fat",5,
26115134,"Flounder, coated, baked or broiled, made with cooking spray",5,
26115140,"Flounder, coated, fried, made with oil",5,
26115141,"Flounder, coated, fried, made with butter",5,
